,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Phase,Phase_compressed,Production
105,2021-12-07 07:42:45,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,7.0,1.0,0.0
106,2021-12-07 07:42:48,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,7.0,1.0,0.0
107,2021-12-07 07:42:50,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,7.0,1.0,0.0
108,2021-12-07 07:42:53,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,7.0,1.0,0.0
109,2021-12-07 07:42:55,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,7.0,1.0,0.0
110,2021-12-07 07:42:56,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,7.0,1.0,0.0
111,2021-12-07 07:42:58,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,7.0,1.0,0.0
112,2021-12-07 07:43:01,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,7.0,1.0,0.0
113,2021-12-07 07:43:02,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,7.0,1.0,0.0
12404,2021-12-07 07:43:03,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,7.0,1.0,0.0
114,2021-12-07 07:43:04,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,7.0,1.0,0.0
115,2021-12-07 07:43:06,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,288.0,2000.0,0.0,0.0,1,7.0,1.0,0.0
116,2021-12-07 07:43:09,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,7.0,1.0,0.0
117,2021-12-07 07:43:10,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,7.0,1.0,0.0
12405,2021-12-07 07:43:11,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,7.0,1.0,0.0
118,2021-12-07 07:43:12,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
119,2021-12-07 07:43:15,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
120,2021-12-07 07:43:17,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
121,2021-12-07 07:43:18,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
12406,2021-12-07 07:43:19,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
122,2021-12-07 07:43:21,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
12407,2021-12-07 07:43:22,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
123,2021-12-07 07:43:23,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
124,2021-12-07 07:43:25,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
125,2021-12-07 07:43:26,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
12408,2021-12-07 07:43:27,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
126,2021-12-07 07:43:28,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
127,2021-12-07 07:43:31,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
128,2021-12-07 07:43:33,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
129,2021-12-07 07:43:35,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
130,2021-12-07 07:43:36,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
131,2021-12-07 07:43:38,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
132,2021-12-07 07:43:41,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,20.0,4.0,0.0
133,2021-12-07 07:43:42,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
12409,2021-12-07 07:43:43,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,20.0,4.0,0.0
134,2021-12-07 07:43:44,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
135,2021-12-07 07:43:46,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
136,2021-12-07 07:43:49,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
137,2021-12-07 07:43:50,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
12410,2021-12-07 07:43:51,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,20.0,4.0,0.0
138,2021-12-07 07:43:52,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
139,2021-12-07 07:43:55,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
140,2021-12-07 07:43:57,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
141,2021-12-07 07:43:58,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
12411,2021-12-07 07:43:59,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
142,2021-12-07 07:44:01,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
12105,2021-12-07 07:44:02,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
143,2021-12-07 07:44:03,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
144,2021-12-07 07:44:05,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
145,2021-12-07 07:44:06,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
12412,2021-12-07 07:44:07,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
146,2021-12-07 07:44:09,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
147,2021-12-07 07:44:11,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
148,2021-12-07 07:44:13,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
149,2021-12-07 07:44:15,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
150,2021-12-07 07:44:17,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
151,2021-12-07 07:44:19,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,20.0,4.0,0.0
152,2021-12-07 07:44:21,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,20.0,4.0,0.0
153,2021-12-07 07:44:22,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,20.0,4.0,0.0
12413,2021-12-07 07:44:23,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,1870.5,1999.5,0.0,0.0,1,8.0,1.0,0.0
154,2021-12-07 07:44:25,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,141.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
155,2021-12-07 07:44:27,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
156,2021-12-07 07:44:29,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
157,2021-12-07 07:44:30,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
12414,2021-12-07 07:44:31,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,8.0,1.0,0.0
158,2021-12-07 07:44:33,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
159,2021-12-07 07:44:35,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
160,2021-12-07 07:44:37,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
161,2021-12-07 07:44:38,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
12415,2021-12-07 07:44:39,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
162,2021-12-07 07:44:41,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
12416,2021-12-07 07:44:42,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
163,2021-12-07 07:44:43,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3239.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
164,2021-12-07 07:44:45,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
165,2021-12-07 07:44:46,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,8.0,1.0,0.0
12417,2021-12-07 07:44:47,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
166,2021-12-07 07:44:49,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
167,2021-12-07 07:44:51,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
168,2021-12-07 07:44:53,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
169,2021-12-07 07:44:55,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
170,2021-12-07 07:44:57,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
171,2021-12-07 07:44:59,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
172,2021-12-07 07:45:01,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,8.0,1.0,0.0
173,2021-12-07 07:45:02,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
12418,2021-12-07 07:45:03,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
174,2021-12-07 07:45:05,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
175,2021-12-07 07:45:07,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
176,2021-12-07 07:45:09,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
177,2021-12-07 07:45:10,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
13170,2021-12-07 07:45:11,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
178,2021-12-07 07:45:13,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
179,2021-12-07 07:45:15,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
180,2021-12-07 07:45:17,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
181,2021-12-07 07:45:18,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,8.0,1.0,0.0
12419,2021-12-07 07:45:19,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
182,2021-12-07 07:45:21,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
12420,2021-12-07 07:45:22,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
183,2021-12-07 07:45:23,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
184,2021-12-07 07:45:25,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
185,2021-12-07 07:45:26,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
12421,2021-12-07 07:45:27,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,8.0,1.0,0.0
186,2021-12-07 07:45:29,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
187,2021-12-07 07:45:31,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
188,2021-12-07 07:45:33,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
189,2021-12-07 07:45:35,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
190,2021-12-07 07:45:37,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
191,2021-12-07 07:45:39,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
13360,2021-12-07 07:45:41,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,8.0,1.0,0.0
192,2021-12-07 07:45:42,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
12422,2021-12-07 07:45:43,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
193,2021-12-07 07:45:45,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
194,2021-12-07 07:45:47,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
195,2021-12-07 07:45:49,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
196,2021-12-07 07:45:51,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
197,2021-12-07 07:45:53,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
198,2021-12-07 07:45:55,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,8.0,1.0,0.0
12423,2021-12-07 07:45:56,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
199,2021-12-07 07:45:57,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
200,2021-12-07 07:45:59,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
201,2021-12-07 07:46:02,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
202,2021-12-07 07:46:03,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
203,2021-12-07 07:46:05,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
204,2021-12-07 07:46:07,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
205,2021-12-07 07:46:09,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
206,2021-12-07 07:46:11,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
207,2021-12-07 07:46:13,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.0,0.0,0.0,1,8.0,1.0,0.0
208,2021-12-07 07:46:15,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,1999.5,0.0,0.0,1,8.0,1.0,0.0
12424,2021-12-07 07:46:16,0.0,2.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,45.0,3600.0,2000.0,0.0,0.0,1,8.0,1.0,0.0
